Date;Shop;Article;Sold;Revenue
26.03.2019;Superstore Schwerin;AEG Öko-Lavamat Öko Plus 1400;35;20965,00
26.03.2019;Superstore Schwerin;Bauknecht TK Care 6B;24;6719,52
26.03.2019;Superstore Schwerin;Bauknecht WA Sensitive 36 DI;14;4898,60
26.03.2019;Superstore Schwerin;BenQ DE350P;9;2429,91
26.03.2019;Superstore Schwerin;Bosch Rotak 43 LI (Modell 2009);12;4788,00
26.03.2019;Superstore Schwerin;Bosch WAE 2834P;25;12475,00
26.03.2019;Superstore Schwerin;Bosch WTE 84301;14;6286,00
26.03.2019;Superstore Schwerin;Brill 28 VE/RL;34;4726,00
26.03.2019;Superstore Schwerin;Denon DCD-710AE;24;8856,00
26.03.2019;Superstore Schwerin;Einhell RPM 56 S-MS;21;6299,79
26.03.2019;Superstore Schwerin;Gardena CS Vertikutier-Boy (3395-20);29;1447,10
26.03.2019;Superstore Schwerin;Gardena PowerMax 42 E;7;1399,93
26.03.2019;Superstore Schwerin;Güde GV 2400 SL;9;2241,00
26.03.2019;Superstore Schwerin;Jaytec DJT-20;20;1798,00
26.03.2019;Superstore Schwerin;Kodak Zx3 Playsport;29;3769,71
26.03.2019;Superstore Schwerin;LG RH-T 298;39;15989,61
26.03.2019;Superstore Schwerin;Miele Softtronic T 7744 C;2;1498,00
26.03.2019;Superstore Schwerin;Miele Softtronic W 3241 WPS;24;19200,00
26.03.2019;Superstore Schwerin;Numark TT1650;7;1042,93
26.03.2019;Superstore Schwerin;Onkyo DX-7355;9;1259,91
26.03.2019;Superstore Schwerin;Panasonic HDC-SD707;8;6239,92
26.03.2019;Superstore Schwerin;Pioneer DVR-550HX;23;10809,77
26.03.2019;Superstore Schwerin;Samsung DVD-SR275;48;3839,52
26.03.2019;Superstore Schwerin;Sony CDP-XE370;42;5917,80
26.03.2019;Superstore Schwerin;Sony HDR-CX115;43;17156,57
26.03.2019;Superstore Schwerin;Sony PS-LX 300 USB;14;1932,00
26.03.2019;Superstore Schwerin;Technics SL-1210 MK5;39;23361,00
26.03.2019;Superstore Schwerin;Toshiba Camileo S20;9;899,91
26.03.2019;Superstore Schwerin;Wolf-Garten 2.34 E;41;6109,00
26.03.2019;Superstore Schwerin;Wolf-Garten Campus 1000 V;36;3236,40
26.03.2019;Superstore Schwerin;Yamaha CDX-497;35;8399,65
26.03.2019;Superstore Stuttgart;AEG Öko Lavatherm 59850 Sensidry;3;2997,00
26.03.2019;Superstore Stuttgart;AEG Öko-Lavamat Öko Plus 1400;39;23361,00
26.03.2019;Superstore Stuttgart;Bauknecht TK Care 6B;45;12599,10
26.03.2019;Superstore Stuttgart;Bauknecht WA Sensitive 36 DI;2;699,80
26.03.2019;Superstore Stuttgart;BenQ DE350P;39;10529,61
26.03.2019;Superstore Stuttgart;Bosch Rotak 43 LI (Modell 2009);39;15561,00
26.03.2019;Superstore Stuttgart;Bosch WAE 2834P;33;16467,00
26.03.2019;Superstore Stuttgart;Bosch WTE 84301;48;21552,00
26.03.2019;Superstore Stuttgart;Brill 28 VE/RL;0;0,00
26.03.2019;Superstore Stuttgart;Denon DCD-710AE;47;17343,00
26.03.2019;Superstore Stuttgart;Einhell RPM 56 S-MS;4;1199,96
26.03.2019;Superstore Stuttgart;Gardena CS Vertikutier-Boy (3395-20);14;698,60
26.03.2019;Superstore Stuttgart;Gardena PowerMax 42 E;0;0,00
26.03.2019;Superstore Stuttgart;Güde GV 2400 SL;28;6972,00
26.03.2019;Superstore Stuttgart;Jaytec DJT-20;37;3326,30
26.03.2019;Superstore Stuttgart;Kodak Zx3 Playsport;6;779,94
26.03.2019;Superstore Stuttgart;LG RH-T 298;34;13939,66
26.03.2019;Superstore Stuttgart;Miele Softtronic T 7744 C;33;24717,00
26.03.2019;Superstore Stuttgart;Miele Softtronic W 3241 WPS;33;26400,00
26.03.2019;Superstore Stuttgart;Numark TT1650;35;5214,65
26.03.2019;Superstore Stuttgart;Onkyo DX-7355;6;839,94
26.03.2019;Superstore Stuttgart;Panasonic HDC-SD707;39;30419,61
26.03.2019;Superstore Stuttgart;Pioneer DVR-550HX;29;13629,71
26.03.2019;Superstore Stuttgart;Samsung DVD-SR275;16;1279,84
26.03.2019;Superstore Stuttgart;Sony CDP-XE370;46;6481,40
26.03.2019;Superstore Stuttgart;Sony HDR-CX115;33;13166,67
26.03.2019;Superstore Stuttgart;Sony PS-LX 300 USB;19;2622,00
26.03.2019;Superstore Stuttgart;Technics SL-1210 MK5;45;26955,00
26.03.2019;Superstore Stuttgart;Toshiba Camileo S20;4;399,96
26.03.2019;Superstore Stuttgart;Wolf-Garten 2.34 E;6;894,00
26.03.2019;Superstore Stuttgart;Wolf-Garten Campus 1000 V;18;1618,20
26.03.2019;Superstore Stuttgart;Yamaha CDX-497;39;9359,61
26.03.2019;Superstore Wiesbaden;AEG Öko Lavatherm 59850 Sensidry;22;21978,00
26.03.2019;Superstore Wiesbaden;AEG Öko-Lavamat Öko Plus 1400;18;10782,00
26.03.2019;Superstore Wiesbaden;Bauknecht TK Care 6B;44;12319,12
26.03.2019;Superstore Wiesbaden;Bauknecht WA Sensitive 36 DI;2;699,80
26.03.2019;Superstore Wiesbaden;BenQ DE350P;21;5669,79
26.03.2019;Superstore Wiesbaden;Bosch Rotak 43 LI (Modell 2009);3;1197,00
26.03.2019;Superstore Wiesbaden;Bosch WAE 2834P;26;12974,00
26.03.2019;Superstore Wiesbaden;Bosch WTE 84301;8;3592,00
26.03.2019;Superstore Wiesbaden;Brill 28 VE/RL;33;4587,00
26.03.2019;Superstore Wiesbaden;Denon DCD-710AE;29;10701,00
26.03.2019;Superstore Wiesbaden;Einhell RPM 56 S-MS;23;6899,77
26.03.2019;Superstore Wiesbaden;Gardena CS Vertikutier-Boy (3395-20);28;1397,20
26.03.2019;Superstore Wiesbaden;Gardena PowerMax 42 E;47;9399,53
26.03.2019;Superstore Wiesbaden;Güde GV 2400 SL;11;2739,00
26.03.2019;Superstore Wiesbaden;Jaytec DJT-20;40;3596,00
26.03.2019;Superstore Wiesbaden;Kodak Zx3 Playsport;0;0,00
26.03.2019;Superstore Wiesbaden;LG RH-T 298;26;10659,74
26.03.2019;Superstore Wiesbaden;Miele Softtronic T 7744 C;34;25466,00
26.03.2019;Superstore Wiesbaden;Miele Softtronic W 3241 WPS;5;4000,00
26.03.2019;Superstore Wiesbaden;Numark TT1650;38;5661,62
26.03.2019;Superstore Wiesbaden;Onkyo DX-7355;31;4339,69
26.03.2019;Superstore Wiesbaden;Panasonic HDC-SD707;27;21059,73
26.03.2019;Superstore Wiesbaden;Pioneer DVR-550HX;21;9869,79
26.03.2019;Superstore Wiesbaden;Samsung DVD-SR275;22;1759,78
26.03.2019;Superstore Wiesbaden;Sony CDP-XE370;9;1268,10
26.03.2019;Superstore Wiesbaden;Sony HDR-CX115;38;15161,62
26.03.2019;Superstore Wiesbaden;Sony PS-LX 300 USB;13;1794,00
26.03.2019;Superstore Wiesbaden;Technics SL-1210 MK5;29;17371,00
26.03.2019;Superstore Wiesbaden;Toshiba Camileo S20;18;1799,82
26.03.2019;Superstore Wiesbaden;Wolf-Garten 2.34 E;7;1043,00
26.03.2019;Superstore Wiesbaden;Wolf-Garten Campus 1000 V;6;539,40
26.03.2019;Superstore Wiesbaden;Yamaha CDX-497;36;8639,64
27.03.2019;Superstore Berlin;AEG Öko Lavatherm 59850 Sensidry;12;11988,00
27.03.2019;Superstore Berlin;AEG Öko-Lavamat Öko Plus 1400;20;11980,00
27.03.2019;Superstore Berlin;Bauknecht TK Care 6B;43;12039,14
27.03.2019;Superstore Berlin;Bauknecht WA Sensitive 36 DI;23;8047,70
27.03.2019;Superstore Berlin;BenQ DE350P;25;6749,75
27.03.2019;Superstore Berlin;Bosch Rotak 43 LI (Modell 2009);46;18354,00
27.03.2019;Superstore Berlin;Bosch WAE 2834P;21;10479,00
27.03.2019;Superstore Berlin;Bosch WTE 84301;7;3143,00
27.03.2019;Superstore Berlin;Brill 28 VE/RL;41;5699,00
27.03.2019;Superstore Berlin;Denon DCD-710AE;3;1107,00
27.03.2019;Superstore Berlin;Einhell RPM 56 S-MS;12;3599,88
27.03.2019;Superstore Berlin;Gardena CS Vertikutier-Boy (3395-20);34;1696,60
27.03.2019;Superstore Berlin;Gardena PowerMax 42 E;19;3799,81
27.03.2019;Superstore Berlin;Güde GV 2400 SL;11;2739,00
27.03.2019;Superstore Berlin;Jaytec DJT-20;20;1798,00
27.03.2019;Superstore Berlin;Kodak Zx3 Playsport;39;5069,61
27.03.2019;Superstore Berlin;LG RH-T 298;44;18039,56
27.03.2019;Superstore Berlin;Miele Softtronic T 7744 C;2;1498,00
27.03.2019;Superstore Berlin;Miele Softtronic W 3241 WPS;32;25600,00
27.03.2019;Superstore Berlin;Numark TT1650;9;1340,91
27.03.2019;Superstore Berlin;Onkyo DX-7355;43;6019,57
27.03.2019;Superstore Berlin;Panasonic HDC-SD707;2;1559,98
27.03.2019;Superstore Berlin;Pioneer DVR-550HX;13;6109,87
27.03.2019;Superstore Berlin;Samsung DVD-SR275;6;479,94
27.03.2019;Superstore Berlin;Sony CDP-XE370;25;3522,50
27.03.2019;Superstore Berlin;Sony HDR-CX115;21;8378,79
27.03.2019;Superstore Berlin;Sony PS-LX 300 USB;17;2346,00
27.03.2019;Superstore Berlin;Technics SL-1210 MK5;15;8985,00
27.03.2019;Superstore Berlin;Toshiba Camileo S20;45;4499,55
27.03.2019;Superstore Berlin;Wolf-Garten 2.34 E;35;5215,00
27.03.2019;Superstore Berlin;Wolf-Garten Campus 1000 V;8;719,20
27.03.2019;Superstore Berlin;Yamaha CDX-497;6;1439,94
27.03.2019;Superstore Bremen;AEG Öko Lavatherm 59850 Sensidry;16;15984,00
27.03.2019;Superstore Bremen;AEG Öko-Lavamat Öko Plus 1400;11;6589,00
27.03.2019;Superstore Bremen;Bauknecht TK Care 6B;8;2239,84
27.03.2019;Superstore Bremen;Bauknecht WA Sensitive 36 DI;19;6648,10
27.03.2019;Superstore Bremen;BenQ DE350P;12;3239,88
27.03.2019;Superstore Bremen;Bosch Rotak 43 LI (Modell 2009);36;14364,00
27.03.2019;Superstore Bremen;Bosch WAE 2834P;10;4990,00
27.03.2019;Superstore Bremen;Bosch WTE 84301;29;13021,00
27.03.2019;Superstore Bremen;Brill 28 VE/RL;46;6394,00
27.03.2019;Superstore Bremen;Denon DCD-710AE;2;738,00
27.03.2019;Superstore Bremen;Einhell RPM 56 S-MS;38;11399,62
27.03.2019;Superstore Bremen;Gardena CS Vertikutier-Boy (3395-20);46;2295,40
27.03.2019;Superstore Bremen;Gardena PowerMax 42 E;28;5599,72
27.03.2019;Superstore Bremen;Güde GV 2400 SL;38;9462,00
27.03.2019;Superstore Bremen;Jaytec DJT-20;39;3506,10
27.03.2019;Superstore Bremen;Kodak Zx3 Playsport;42;5459,58
27.03.2019;Superstore Bremen;LG RH-T 298;8;3279,92
27.03.2019;Superstore Bremen;Miele Softtronic T 7744 C;33;24717,00
27.03.2019;Superstore Bremen;Miele Softtronic W 3241 WPS;37;29600,00
27.03.2019;Superstore Bremen;Numark TT1650;30;4469,70
27.03.2019;Superstore Bremen;Onkyo DX-7355;21;2939,79
27.03.2019;Superstore Bremen;Panasonic HDC-SD707;10;7799,90
27.03.2019;Superstore Bremen;Pioneer DVR-550HX;7;3289,93
27.03.2019;Superstore Bremen;Samsung DVD-SR275;45;3599,55
27.03.2019;Superstore Bremen;Sony CDP-XE370;7;986,30
27.03.2019;Superstore Bremen;Sony HDR-CX115;15;5984,85
27.03.2019;Superstore Bremen;Sony PS-LX 300 USB;15;2070,00
27.03.2019;Superstore Bremen;Technics SL-1210 MK5;33;19767,00
27.03.2019;Superstore Bremen;Toshiba Camileo S20;19;1899,81
27.03.2019;Superstore Bremen;Wolf-Garten 2.34 E;43;6407,00
27.03.2019;Superstore Bremen;Wolf-Garten Campus 1000 V;19;1708,10
27.03.2019;Superstore Bremen;Yamaha CDX-497;23;5519,77
27.03.2019;Superstore Dresden;AEG Öko Lavatherm 59850 Sensidry;18;17982,00
27.03.2019;Superstore Dresden;AEG Öko-Lavamat Öko Plus 1400;36;21564,00
27.03.2019;Superstore Dresden;Bauknecht TK Care 6B;36;10079,28
27.03.2019;Superstore Dresden;Bauknecht WA Sensitive 36 DI;31;10846,90
27.03.2019;Superstore Dresden;BenQ DE350P;9;2429,91
27.03.2019;Superstore Dresden;Bosch Rotak 43 LI (Modell 2009);39;15561,00
27.03.2019;Superstore Dresden;Bosch WAE 2834P;8;3992,00
27.03.2019;Superstore Dresden;Bosch WTE 84301;30;13470,00
27.03.2019;Superstore Dresden;Brill 28 VE/RL;19;2641,00
27.03.2019;Superstore Dresden;Denon DCD-710AE;29;10701,00
27.03.2019;Superstore Dresden;Einhell RPM 56 S-MS;10;2999,90
27.03.2019;Superstore Dresden;Gardena CS Vertikutier-Boy (3395-20);48;2395,20
27.03.2019;Superstore Dresden;Gardena PowerMax 42 E;24;4799,76
27.03.2019;Superstore Dresden;Güde GV 2400 SL;27;6723,00
27.03.2019;Superstore Dresden;Jaytec DJT-20;15;1348,50
27.03.2019;Superstore Dresden;Kodak Zx3 Playsport;0;0,00
27.03.2019;Superstore Dresden;LG RH-T 298;33;13529,67
27.03.2019;Superstore Dresden;Miele Softtronic T 7744 C;26;19474,00
27.03.2019;Superstore Dresden;Miele Softtronic W 3241 WPS;31;24800,00
27.03.2019;Superstore Dresden;Numark TT1650;37;5512,63
27.03.2019;Superstore Dresden;Onkyo DX-7355;36;5039,64
27.03.2019;Superstore Dresden;Panasonic HDC-SD707;26;20279,74
27.03.2019;Superstore Dresden;Pioneer DVR-550HX;8;3759,92
27.03.2019;Superstore Dresden;Samsung DVD-SR275;44;3519,56
27.03.2019;Superstore Dresden;Sony CDP-XE370;26;3663,40
27.03.2019;Superstore Dresden;Sony HDR-CX115;5;1994,95
27.03.2019;Superstore Dresden;Sony PS-LX 300 USB;12;1656,00
27.03.2019;Superstore Dresden;Technics SL-1210 MK5;7;4193,00
27.03.2019;Superstore Dresden;Toshiba Camileo S20;12;1199,88
27.03.2019;Superstore Dresden;Wolf-Garten 2.34 E;3;447,00
27.03.2019;Superstore Dresden;Wolf-Garten Campus 1000 V;10;899,00
27.03.2019;Superstore Dresden;Yamaha CDX-497;13;3119,87
27.03.2019;Superstore Düsseldorf;AEG Öko Lavatherm 59850 Sensidry;48;47952,00
27.03.2019;Superstore Düsseldorf;AEG Öko-Lavamat Öko Plus 1400;2;1198,00
27.03.2019;Superstore Düsseldorf;Bauknecht TK Care 6B;14;3919,72
27.03.2019;Superstore Düsseldorf;Bauknecht WA Sensitive 36 DI;32;11196,80
27.03.2019;Superstore Düsseldorf;BenQ DE350P;15;4049,85
27.03.2019;Superstore Düsseldorf;Bosch Rotak 43 LI (Modell 2009);49;19551,00
27.03.2019;Superstore Düsseldorf;Bosch WAE 2834P;38;18962,00
27.03.2019;Superstore Düsseldorf;Bosch WTE 84301;38;17062,00
27.03.2019;Superstore Düsseldorf;Brill 28 VE/RL;29;4031,00
27.03.2019;Superstore Düsseldorf;Denon DCD-710AE;34;12546,00
27.03.2019;Superstore Düsseldorf;Einhell RPM 56 S-MS;33;9899,67
27.03.2019;Superstore Düsseldorf;Gardena CS Vertikutier-Boy (3395-20);2;99,80
27.03.2019;Superstore Düsseldorf;Gardena PowerMax 42 E;46;9199,54
27.03.2019;Superstore Düsseldorf;Güde GV 2400 SL;19;4731,00
27.03.2019;Superstore Düsseldorf;Jaytec DJT-20;30;2697,00
27.03.2019;Superstore Düsseldorf;Kodak Zx3 Playsport;2;259,98
27.03.2019;Superstore Düsseldorf;LG RH-T 298;45;18449,55
27.03.2019;Superstore Düsseldorf;Miele Softtronic T 7744 C;22;16478,00
27.03.2019;Superstore Düsseldorf;Miele Softtronic W 3241 WPS;34;27200,00
27.03.2019;Superstore Düsseldorf;Numark TT1650;1;148,99
27.03.2019;Superstore Düsseldorf;Onkyo DX-7355;9;1259,91
27.03.2019;Superstore Düsseldorf;Panasonic HDC-SD707;4;3119,96
27.03.2019;Superstore Düsseldorf;Pioneer DVR-550HX;0;0,00
27.03.2019;Superstore Düsseldorf;Samsung DVD-SR275;48;3839,52
27.03.2019;Superstore Düsseldorf;Sony CDP-XE370;39;5495,10
27.03.2019;Superstore Düsseldorf;Sony HDR-CX115;20;7979,80
27.03.2019;Superstore Düsseldorf;Sony PS-LX 300 USB;12;1656,00
27.03.2019;Superstore Düsseldorf;Technics SL-1210 MK5;24;14376,00
27.03.2019;Superstore Düsseldorf;Toshiba Camileo S20;35;3499,65
27.03.2019;Superstore Düsseldorf;Wolf-Garten 2.34 E;34;5066,00
27.03.2019;Superstore Düsseldorf;Wolf-Garten Campus 1000 V;37;3326,30
27.03.2019;Superstore Düsseldorf;Yamaha CDX-497;38;9119,62
27.03.2019;Superstore Erfurt;AEG Öko Lavatherm 59850 Sensidry;45;44955,00
27.03.2019;Superstore Erfurt;AEG Öko-Lavamat Öko Plus 1400;17;10183,00
27.03.2019;Superstore Erfurt;Bauknecht TK Care 6B;45;12599,10
27.03.2019;Superstore Erfurt;Bauknecht WA Sensitive 36 DI;49;17145,10
27.03.2019;Superstore Erfurt;BenQ DE350P;10;2699,90
27.03.2019;Superstore Erfurt;Bosch Rotak 43 LI (Modell 2009);9;3591,00
27.03.2019;Superstore Erfurt;Bosch WAE 2834P;8;3992,00
27.03.2019;Superstore Erfurt;Bosch WTE 84301;7;3143,00
27.03.2019;Superstore Erfurt;Brill 28 VE/RL;11;1529,00
27.03.2019;Superstore Erfurt;Denon DCD-710AE;40;14760,00
27.03.2019;Superstore Erfurt;Einhell RPM 56 S-MS;4;1199,96
27.03.2019;Superstore Erfurt;Gardena CS Vertikutier-Boy (3395-20);3;149,70
27.03.2019;Superstore Erfurt;Gardena PowerMax 42 E;32;6399,68
27.03.2019;Superstore Erfurt;Güde GV 2400 SL;42;10458,00
27.03.2019;Superstore Erfurt;Jaytec DJT-20;31;2786,90
27.03.2019;Superstore Erfurt;Kodak Zx3 Playsport;49;6369,51
27.03.2019;Superstore Erfurt;LG RH-T 298;10;4099,90
27.03.2019;Superstore Erfurt;Miele Softtronic T 7744 C;27;20223,00
27.03.2019;Superstore Erfurt;Miele Softtronic W 3241 WPS;27;21600,00
27.03.2019;Superstore Erfurt;Numark TT1650;7;1042,93
27.03.2019;Superstore Erfurt;Onkyo DX-7355;16;2239,84
27.03.2019;Superstore Erfurt;Panasonic HDC-SD707;30;23399,70
27.03.2019;Superstore Erfurt;Pioneer DVR-550HX;29;13629,71
27.03.2019;Superstore Erfurt;Samsung DVD-SR275;39;3119,61
27.03.2019;Superstore Erfurt;Sony CDP-XE370;25;3522,50
27.03.2019;Superstore Erfurt;Sony HDR-CX115;12;4787,88
27.03.2019;Superstore Erfurt;Sony PS-LX 300 USB;34;4692,00
27.03.2019;Superstore Erfurt;Technics SL-1210 MK5;0;0,00
27.03.2019;Superstore Erfurt;Toshiba Camileo S20;41;4099,59
27.03.2019;Superstore Erfurt;Wolf-Garten 2.34 E;27;4023,00
27.03.2019;Superstore Erfurt;Wolf-Garten Campus 1000 V;16;1438,40
27.03.2019;Superstore Erfurt;Yamaha CDX-497;23;5519,77
27.03.2019;Superstore Hamburg;AEG Öko Lavatherm 59850 Sensidry;47;46953,00
27.03.2019;Superstore Hamburg;AEG Öko-Lavamat Öko Plus 1400;25;14975,00
27.03.2019;Superstore Hamburg;Bauknecht TK Care 6B;34;9519,32
27.03.2019;Superstore Hamburg;Bauknecht WA Sensitive 36 DI;48;16795,20
27.03.2019;Superstore Hamburg;BenQ DE350P;5;1349,95
27.03.2019;Superstore Hamburg;Bosch Rotak 43 LI (Modell 2009);26;10374,00
27.03.2019;Superstore Hamburg;Bosch WAE 2834P;35;17465,00
27.03.2019;Superstore Hamburg;Bosch WTE 84301;4;1796,00
27.03.2019;Superstore Hamburg;Brill 28 VE/RL;6;834,00
27.03.2019;Superstore Hamburg;Denon DCD-710AE;23;8487,00
27.03.2019;Superstore Hamburg;Einhell RPM 56 S-MS;29;8699,71
27.03.2019;Superstore Hamburg;Gardena CS Vertikutier-Boy (3395-20);7;349,30
27.03.2019;Superstore Hamburg;Gardena PowerMax 42 E;1;199,99
27.03.2019;Superstore Hamburg;Güde GV 2400 SL;36;8964,00
27.03.2019;Superstore Hamburg;Jaytec DJT-20;4;359,60
27.03.2019;Superstore Hamburg;Kodak Zx3 Playsport;29;3769,71
27.03.2019;Superstore Hamburg;LG RH-T 298;42;17219,58
27.03.2019;Superstore Hamburg;Miele Softtronic T 7744 C;32;23968,00
27.03.2019;Superstore Hamburg;Miele Softtronic W 3241 WPS;5;4000,00
27.03.2019;Superstore Hamburg;Numark TT1650;35;5214,65
27.03.2019;Superstore Hamburg;Onkyo DX-7355;4;559,96
27.03.2019;Superstore Hamburg;Panasonic HDC-SD707;47;36659,53
27.03.2019;Superstore Hamburg;Pioneer DVR-550HX;40;18799,60
27.03.2019;Superstore Hamburg;Samsung DVD-SR275;6;479,94
27.03.2019;Superstore Hamburg;Sony CDP-XE370;9;1268,10
27.03.2019;Superstore Hamburg;Sony HDR-CX115;36;14363,64
27.03.2019;Superstore Hamburg;Sony PS-LX 300 USB;28;3864,00
27.03.2019;Superstore Hamburg;Technics SL-1210 MK5;40;23960,00
27.03.2019;Superstore Hamburg;Toshiba Camileo S20;6;599,94
27.03.2019;Superstore Hamburg;Wolf-Garten 2.34 E;6;894,00
27.03.2019;Superstore Hamburg;Wolf-Garten Campus 1000 V;9;809,10
27.03.2019;Superstore Hamburg;Yamaha CDX-497;17;4079,83
27.03.2019;Superstore Hannover;AEG Öko Lavatherm 59850 Sensidry;35;34965,00
27.03.2019;Superstore Hannover;AEG Öko-Lavamat Öko Plus 1400;18;10782,00
27.03.2019;Superstore Hannover;Bauknecht TK Care 6B;23;6439,54
27.03.2019;Superstore Hannover;Bauknecht WA Sensitive 36 DI;11;3848,90
27.03.2019;Superstore Hannover;BenQ DE350P;38;10259,62
27.03.2019;Superstore Hannover;Bosch Rotak 43 LI (Modell 2009);15;5985,00
27.03.2019;Superstore Hannover;Bosch WAE 2834P;13;6487,00
27.03.2019;Superstore Hannover;Bosch WTE 84301;46;20654,00
27.03.2019;Superstore Hannover;Brill 28 VE/RL;23;3197,00
27.03.2019;Superstore Hannover;Denon DCD-710AE;2;738,00
27.03.2019;Superstore Hannover;Einhell RPM 56 S-MS;5;1499,95
27.03.2019;Superstore Hannover;Gardena CS Vertikutier-Boy (3395-20);29;1447,10
27.03.2019;Superstore Hannover;Gardena PowerMax 42 E;5;999,95
27.03.2019;Superstore Hannover;Güde GV 2400 SL;41;10209,00
27.03.2019;Superstore Hannover;Jaytec DJT-20;27;2427,30
27.03.2019;Superstore Hannover;Kodak Zx3 Playsport;14;1819,86
27.03.2019;Superstore Hannover;LG RH-T 298;18;7379,82
27.03.2019;Superstore Hannover;Miele Softtronic T 7744 C;45;33705,00
27.03.2019;Superstore Hannover;Miele Softtronic W 3241 WPS;24;19200,00
27.03.2019;Superstore Hannover;Numark TT1650;26;3873,74
27.03.2019;Superstore Hannover;Onkyo DX-7355;10;1399,90
27.03.2019;Superstore Hannover;Panasonic HDC-SD707;45;35099,55
27.03.2019;Superstore Hannover;Pioneer DVR-550HX;8;3759,92
27.03.2019;Superstore Hannover;Samsung DVD-SR275;40;3199,60
27.03.2019;Superstore Hannover;Sony CDP-XE370;0;0,00
27.03.2019;Superstore Hannover;Sony HDR-CX115;49;19550,51
27.03.2019;Superstore Hannover;Sony PS-LX 300 USB;15;2070,00
27.03.2019;Superstore Hannover;Technics SL-1210 MK5;16;9584,00
27.03.2019;Superstore Hannover;Toshiba Camileo S20;5;499,95
27.03.2019;Superstore Hannover;Wolf-Garten 2.34 E;36;5364,00
27.03.2019;Superstore Hannover;Wolf-Garten Campus 1000 V;25;2247,50
27.03.2019;Superstore Hannover;Yamaha CDX-497;21;5039,79
27.03.2019;Superstore Kiel;AEG Öko Lavatherm 59850 Sensidry;31;30969,00
27.03.2019;Superstore Kiel;AEG Öko-Lavamat Öko Plus 1400;2;1198,00
27.03.2019;Superstore Kiel;Bauknecht TK Care 6B;20;5599,60
27.03.2019;Superstore Kiel;Bauknecht WA Sensitive 36 DI;10;3499,00
27.03.2019;Superstore Kiel;BenQ DE350P;45;12149,55
27.03.2019;Superstore Kiel;Bosch Rotak 43 LI (Modell 2009);28;11172,00
27.03.2019;Superstore Kiel;Bosch WAE 2834P;23;11477,00
27.03.2019;Superstore Kiel;Bosch WTE 84301;45;20205,00
27.03.2019;Superstore Kiel;Brill 28 VE/RL;48;6672,00
27.03.2019;Superstore Kiel;Denon DCD-710AE;3;1107,00
27.03.2019;Superstore Kiel;Einhell RPM 56 S-MS;7;2099,93
27.03.2019;Superstore Kiel;Gardena CS Vertikutier-Boy (3395-20);29;1447,10
27.03.2019;Superstore Kiel;Gardena PowerMax 42 E;24;4799,76
27.03.2019;Superstore Kiel;Güde GV 2400 SL;23;5727,00
27.03.2019;Superstore Kiel;Jaytec DJT-20;11;988,90
27.03.2019;Superstore Kiel;Kodak Zx3 Playsport;5;649,95
27.03.2019;Superstore Kiel;LG RH-T 298;5;2049,95
27.03.2019;Superstore Kiel;Miele Softtronic T 7744 C;32;23968,00
27.03.2019;Superstore Kiel;Miele Softtronic W 3241 WPS;40;32000,00
27.03.2019;Superstore Kiel;Numark TT1650;20;2979,80
27.03.2019;Superstore Kiel;Onkyo DX-7355;46;6439,54
27.03.2019;Superstore Kiel;Panasonic HDC-SD707;49;38219,51
27.03.2019;Superstore Kiel;Pioneer DVR-550HX;47;22089,53
27.03.2019;Superstore Kiel;Samsung DVD-SR275;10;799,90
27.03.2019;Superstore Kiel;Sony CDP-XE370;47;6622,30
27.03.2019;Superstore Kiel;Sony HDR-CX115;26;10373,74
27.03.2019;Superstore Kiel;Sony PS-LX 300 USB;8;1104,00
27.03.2019;Superstore Kiel;Technics SL-1210 MK5;9;5391,00
27.03.2019;Superstore Kiel;Toshiba Camileo S20;25;2499,75
27.03.2019;Superstore Kiel;Wolf-Garten 2.34 E;5;745,00
27.03.2019;Superstore Kiel;Wolf-Garten Campus 1000 V;9;809,10
27.03.2019;Superstore Kiel;Yamaha CDX-497;20;4799,80
27.03.2019;Superstore Magdeburg;AEG Öko Lavatherm 59850 Sensidry;32;31968,00
27.03.2019;Superstore Magdeburg;AEG Öko-Lavamat Öko Plus 1400;0;0,00
27.03.2019;Superstore Magdeburg;Bauknecht TK Care 6B;25;6999,50
27.03.2019;Superstore Magdeburg;Bauknecht WA Sensitive 36 DI;13;4548,70
